srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
10.20.30.100,55023,10.0.5.1,8023,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000111.8,1700000111.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55023,10.0.5.1,8023,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000111.9,1700000111.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55024,10.0.5.1,8024,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.0,1700000112.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55024,10.0.5.1,8024,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.1,1700000112.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55024,10.0.5.1,8024,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.2,1700000112.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55024,10.0.5.1,8024,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.3,1700000112.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55024,10.0.5.1,8024,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.4,1700000112.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55025,10.0.5.1,8025,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.5,1700000112.501,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55025,10.0.5.1,8025,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.6,1700000112.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55025,10.0.5.1,8025,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.7,1700000112.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55025,10.0.5.1,8025,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.8,1700000112.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55025,10.0.5.1,8025,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000112.9,1700000112.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55026,10.0.5.1,8026,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.0,1700000113.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55026,10.0.5.1,8026,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.1,1700000113.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55026,10.0.5.1,8026,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.2,1700000113.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55026,10.0.5.1,8026,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.3,1700000113.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55026,10.0.5.1,8026,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.4,1700000113.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55027,10.0.5.1,8027,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.5,1700000113.501,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55027,10.0.5.1,8027,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.6,1700000113.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55027,10.0.5.1,8027,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.7,1700000113.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55027,10.0.5.1,8027,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.8,1700000113.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55027,10.0.5.1,8027,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000113.9,1700000113.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55028,10.0.5.1,8028,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.0,1700000114.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55028,10.0.5.1,8028,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.1,1700000114.101,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55028,10.0.5.1,8028,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.2,1700000114.201,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55028,10.0.5.1,8028,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.3,1700000114.301,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55028,10.0.5.1,8028,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.4,1700000114.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55029,10.0.5.1,8029,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.5,1700000114.501,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55029,10.0.5.1,8029,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.6,1700000114.601,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55029,10.0.5.1,8029,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.7,1700000114.701,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55029,10.0.5.1,8029,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.8,1700000114.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
10.20.30.100,55029,10.0.5.1,8029,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000114.9,1700000114.901,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Backdoor,1
192.168.5.77,45000,10.0.1.10,20,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000200.0,1700000200.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45000,10.0.1.10,20,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000202.5,1700000202.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45000,10.0.1.10,20,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000205.0,1700000205.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45001,10.0.1.10,21,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000207.5,1700000207.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45001,10.0.1.10,21,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000210.0,1700000210.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45001,10.0.1.10,21,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000212.5,1700000212.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45002,10.0.1.10,22,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000215.0,1700000215.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45002,10.0.1.10,22,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000217.5,1700000217.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45002,10.0.1.10,22,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000220.0,1700000220.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45003,10.0.1.10,23,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000222.5,1700000222.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45003,10.0.1.10,23,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000225.0,1700000225.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45003,10.0.1.10,23,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000227.5,1700000227.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45004,10.0.1.10,25,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000230.0,1700000230.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45004,10.0.1.10,25,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000232.5,1700000232.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45004,10.0.1.10,25,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000235.0,1700000235.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45005,10.0.1.10,53,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000237.5,1700000237.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45005,10.0.1.10,53,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000240.0,1700000240.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45005,10.0.1.10,53,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000242.5,1700000242.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45006,10.0.1.10,80,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000245.0,1700000245.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45006,10.0.1.10,80,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000247.5,1700000247.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45006,10.0.1.10,80,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000250.0,1700000250.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45007,10.0.1.10,110,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000252.5,1700000252.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45007,10.0.1.10,110,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000255.0,1700000255.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45007,10.0.1.10,110,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000257.5,1700000257.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45008,10.0.1.10,443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000260.0,1700000260.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45008,10.0.1.10,443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000262.5,1700000262.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45008,10.0.1.10,443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000265.0,1700000265.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45009,10.0.1.10,1080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000267.5,1700000267.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45009,10.0.1.10,1080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000270.0,1700000270.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45009,10.0.1.10,1080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000272.5,1700000272.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45010,10.0.1.10,1194,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000275.0,1700000275.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45010,10.0.1.10,1194,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000277.5,1700000277.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45010,10.0.1.10,1194,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000280.0,1700000280.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45011,10.0.1.10,3128,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000282.5,1700000282.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45011,10.0.1.10,3128,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000285.0,1700000285.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45011,10.0.1.10,3128,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000287.5,1700000287.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45012,10.0.1.10,4444,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000290.0,1700000290.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45012,10.0.1.10,4444,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000292.5,1700000292.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45012,10.0.1.10,4444,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000295.0,1700000295.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45013,10.0.1.10,5000,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000297.5,1700000297.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45013,10.0.1.10,5000,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000300.0,1700000300.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45013,10.0.1.10,5000,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000302.5,1700000302.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45014,10.0.1.10,5900,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000305.0,1700000305.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45014,10.0.1.10,5900,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000307.5,1700000307.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45014,10.0.1.10,5900,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000310.0,1700000310.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45015,10.0.1.10,6667,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000312.5,1700000312.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45015,10.0.1.10,6667,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000315.0,1700000315.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45015,10.0.1.10,6667,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000317.5,1700000317.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45016,10.0.1.10,7777,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000320.0,1700000320.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45016,10.0.1.10,7777,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000322.5,1700000322.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45016,10.0.1.10,7777,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000325.0,1700000325.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45017,10.0.1.10,8080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000327.5,1700000327.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45017,10.0.1.10,8080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000330.0,1700000330.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45017,10.0.1.10,8080,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000332.5,1700000332.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45018,10.0.1.10,8443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000335.0,1700000335.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45018,10.0.1.10,8443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000337.5,1700000337.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45018,10.0.1.10,8443,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000340.0,1700000340.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45019,10.0.1.10,9001,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000342.5,1700000342.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45019,10.0.1.10,9001,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000345.0,1700000345.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45019,10.0.1.10,9001,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000347.5,1700000347.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45020,10.0.1.10,9090,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000350.0,1700000350.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45020,10.0.1.10,9090,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000352.5,1700000352.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45020,10.0.1.10,9090,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000355.0,1700000355.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45021,10.0.1.10,9999,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000357.5,1700000357.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45021,10.0.1.10,9999,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000360.0,1700000360.05,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
192.168.5.77,45021,10.0.1.10,9999,tcp,INT,0.05,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000362.5,1700000362.55,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
10.0.99.1,62000,10.100.0.1,22,tcp,RST,0.001,60,0,64,0,1,0,ssh,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000500.0,1700000500.001,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.0.99.1,62000,10.100.0.1,80,tcp,RST,0.001,60,0,64,0,1,0,http,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000500.4,1700000500.401,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
10.0.99.1,62000,10.100.0.1,443,tcp,RST,0.001,60,0,64,0,1,0,-,48000,0,1,0,0,0,0,0,60,0,0,0,0,0,1700000500.8,1700000500.801,0.001,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
